sample_id,graph_file,result_index,matched_topic,status,node_count,edge_count,node_validity_rate,edge_validity_rate,valid_graph_rate,isolated_node_ratio,duplicate_node_ratio,duplicate_edge_ratio,process_object_connectivity_rate,state_object_attachment_rate,valid_type_transition_rate,explanation_path_rate,object_grounding_rate,process_grounding_rate,state_grounding_rate,overall_grounding_rate,answer_concept_coverage,graph_evidence_usage_rate,path_support_rate
q0369,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0369.json,369,aortic stenosis,matched,9,7,1.0000,1.0000,1.0000,0.1111,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.3333,0.6667,0.3333,0.4444,0.5833,0.4444,1.0000
q0370,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0370.json,370,angina,matched,9,9,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.3333,1.0000,0.7778,0.3636,0.6667,1.0000
q0371,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0371.json,371,myocardial infarction,matched,9,10,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.6667,0.6667,0.0000,0.4444,0.5455,0.4444,1.0000
q0372,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0372.json,372,myocardial infarction,matched,9,10,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.6667,0.6667,0.0000,0.4444,0.5455,0.4444,1.0000
q0373,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0373.json,373,angina,matched,9,9,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.3333,1.0000,0.7778,0.3636,0.6667,1.0000
q0374,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0374.json,374,heart failure,matched,9,9,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.2500,0.0000,1.0000
q0375,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0375.json,375,heart failure,matched,9,9,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.2500,0.0000,1.0000
q0376,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0376.json,376,pulmonary embolism,matched,9,7,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.3333,0.0000,0.4444,0.0667,0.4444,1.0000
q0377,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0377.json,377,heart failure,matched,9,9,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.2500,0.0000,1.0000
q0378,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0378.json,378,aortic stenosis,matched,9,7,1.0000,1.0000,1.0000,0.1111,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.3333,0.6667,0.3333,0.4444,0.5833,0.4444,1.0000
q0379,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0379.json,379,mitral regurgitation,matched,9,7,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.6667,0.3333,0.6667,0.3125,0.6667,1.0000
q0380,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0380.json,380,pulmonary embolism,matched,9,7,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.3333,0.0000,0.4444,0.0667,0.4444,1.0000
q0381,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0381.json,381,heart failure,matched,9,9,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.2500,0.0000,1.0000
q0382,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0382.json,382,tetralogy of Fallot,matched,9,7,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.0000,0.6667,1.0000,0.5556,0.3125,0.2222,1.0000
q0383,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0383.json,383,aortic stenosis,matched,9,7,1.0000,1.0000,1.0000,0.1111,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.3333,0.6667,0.3333,0.4444,0.5833,0.4444,1.0000
q0384,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0384.json,384,hypertension,matched,9,9,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.6667,0.6667,1.0000,1.0000,0.6667,0.3333,0.3333,0.4444,0.6000,0.2222,1.0000
q0385,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0385.json,385,atrial fibrillation,matched,9,7,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.3333,0.3333,1.0000,0.5556,0.6154,0.3333,1.0000
q0386,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0386.json,386,heart failure,matched,9,9,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.2500,0.0000,1.0000
q0387,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0387.json,387,mitral regurgitation,matched,9,7,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.6667,0.3333,0.6667,0.3125,0.6667,1.0000
q0388,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0388.json,388,coronary artery disease,matched,9,9,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.6667,0.3333,0.0000,0.3333,0.5833,0.2222,1.0000
q0389,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0389.json,389,pulmonary embolism,matched,9,7,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.3333,0.0000,0.4444,0.0667,0.4444,1.0000
q0390,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0390.json,390,aortic stenosis,matched,9,7,1.0000,1.0000,1.0000,0.1111,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.3333,0.6667,0.3333,0.4444,0.5833,0.4444,1.0000
q0391,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0391.json,391,pulmonary embolism,matched,9,7,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.3333,0.0000,0.4444,0.0667,0.4444,1.0000
q0392,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0392.json,392,cardiomyopathy,matched,9,10,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.6667,1.0000,1.0000,1.0000,0.3333,0.3333,0.0000,0.2222,0.1111,0.1111,1.0000
q0393,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0393.json,393,angina,matched,9,9,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.3333,1.0000,0.7778,0.3636,0.6667,1.0000
q0394,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0394.json,394,cardiomyopathy,matched,9,10,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.6667,1.0000,1.0000,1.0000,0.3333,0.3333,0.0000,0.2222,0.1111,0.1111,1.0000
q0395,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0395.json,395,heart failure,matched,9,9,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.2500,0.0000,1.0000
q0396,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0396.json,396,myocardial infarction,matched,9,10,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.6667,0.6667,0.0000,0.4444,0.5455,0.4444,1.0000
q0397,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0397.json,397,mitral valve prolapse,matched,9,7,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.6667,0.0000,0.6667,0.4444,0.3750,0.4444,1.0000
q0398,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0398.json,398,infective endocarditis,matched,9,7,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.6667,1.0000,0.3333,0.6667,0.2143,0.4444,1.0000
q0399,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0399.json,399,myocardial infarction,matched,9,10,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.6667,0.6667,0.0000,0.4444,0.5455,0.4444,1.0000
q0400,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0400.json,400,infective endocarditis,matched,9,7,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.6667,1.0000,0.3333,0.6667,0.2143,0.4444,1.0000
q0401,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0401.json,401,myocardial infarction,matched,9,10,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.6667,0.6667,0.0000,0.4444,0.5455,0.4444,1.0000
q0402,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0402.json,402,myocardial infarction,matched,9,10,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.6667,0.6667,0.0000,0.4444,0.5455,0.4444,1.0000
q0403,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0403.json,403,coronary artery disease,matched,9,9,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.6667,0.3333,0.0000,0.3333,0.5833,0.2222,1.0000
q0404,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0404.json,404,hypertension,matched,9,9,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.6667,0.6667,1.0000,1.0000,0.3333,0.3333,0.3333,0.3333,0.6000,0.2222,1.0000
q0405,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0405.json,405,heart failure,matched,9,9,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.2500,0.0000,1.0000
q0406,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0406.json,406,myocardial infarction,matched,9,10,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.6667,0.6667,0.0000,0.4444,0.5455,0.4444,1.0000
q0407,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0407.json,407,heart failure,matched,9,9,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.2500,0.0000,1.0000
q0408,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0408.json,408,arrhythmia,matched,9,9,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.0000,0.0000,0.3333,0.1111,0.5000,0.0000,1.0000
q0409,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0409.json,409,hypertension,matched,9,9,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.6667,0.6667,1.0000,1.0000,0.3333,0.3333,0.3333,0.3333,0.6000,0.2222,1.0000
q0410,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0410.json,410,myocardial infarction,matched,9,10,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.6667,0.6667,0.0000,0.4444,0.5455,0.4444,1.0000
q0411,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0411.json,411,coronary artery disease,matched,9,9,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.6667,0.3333,0.0000,0.3333,0.5833,0.2222,1.0000
q0412,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0412.json,412,infective endocarditis,matched,9,7,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.6667,1.0000,0.3333,0.6667,0.2143,0.4444,1.0000
q0413,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0413.json,413,angina,matched,9,9,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.3333,1.0000,0.7778,0.3636,0.6667,1.0000
q0414,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0414.json,414,pericarditis,matched,9,9,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.3333,0.6667,0.6667,0.5556,0.1538,0.4444,1.0000
q0415,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0415.json,415,myocardial infarction,matched,9,10,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.6667,0.6667,0.0000,0.4444,0.5455,0.4444,1.0000
q0416,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0416.json,416,mitral regurgitation,matched,9,7,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.6667,0.3333,0.6667,0.3125,0.6667,1.0000
q0417,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0417.json,417,atrial fibrillation,matched,9,7,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.3333,0.3333,0.6667,0.4444,0.6154,0.3333,1.0000
q0418,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0418.json,418,angina,matched,9,9,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.3333,1.0000,0.7778,0.3636,0.6667,1.0000
q0419,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0419.json,419,myocardial infarction,matched,9,10,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.6667,0.6667,0.0000,0.4444,0.5455,0.4444,1.0000
q0420,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0420.json,420,cardiomyopathy,matched,9,10,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.6667,1.0000,1.0000,1.0000,0.3333,0.3333,0.0000,0.2222,0.1111,0.1111,1.0000
q0421,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0421.json,421,coronary artery disease,matched,9,9,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.6667,0.3333,0.0000,0.3333,0.5833,0.2222,1.0000
q0422,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0422.json,422,angina,matched,9,9,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.3333,1.0000,0.7778,0.3636,0.6667,1.0000
q0423,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0423.json,423,pulmonary embolism,matched,9,7,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.3333,0.0000,0.4444,0.0667,0.4444,1.0000
q0424,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0424.json,424,mitral regurgitation,matched,9,7,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.6667,0.3333,0.6667,0.3125,0.6667,1.0000
q0425,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0425.json,425,hypertension,matched,9,9,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.6667,0.6667,1.0000,1.0000,0.3333,0.3333,0.3333,0.3333,0.6000,0.2222,1.0000
q0426,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0426.json,426,atrial fibrillation,matched,9,7,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.3333,0.3333,0.6667,0.4444,0.6154,0.3333,1.0000
q0427,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0427.json,427,heart failure,matched,9,9,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.2500,0.0000,1.0000
q0428,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0428.json,428,hypertension,matched,9,9,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.6667,0.6667,1.0000,1.0000,0.6667,0.3333,0.3333,0.4444,0.6000,0.2222,1.0000
q0429,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0429.json,429,heart failure,matched,9,9,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.2500,0.0000,1.0000
q0430,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0430.json,430,hypertension,matched,9,9,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.6667,0.6667,1.0000,1.0000,0.3333,0.3333,0.3333,0.3333,0.6000,0.2222,1.0000
q0431,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0431.json,431,cardiomyopathy,matched,9,10,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.6667,1.0000,1.0000,1.0000,0.3333,0.3333,0.0000,0.2222,0.1111,0.1111,1.0000
q0432,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0432.json,432,infective endocarditis,matched,9,7,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.6667,1.0000,0.3333,0.6667,0.2143,0.4444,1.0000
q0433,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0433.json,433,mitral regurgitation,matched,9,7,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.6667,0.3333,0.6667,0.3125,0.6667,1.0000
q0434,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0434.json,434,pulmonary embolism,matched,9,7,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.3333,0.0000,0.4444,0.0667,0.4444,1.0000
q0435,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0435.json,435,pulmonary embolism,matched,9,7,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.3333,0.0000,0.4444,0.0667,0.4444,1.0000
q0436,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0436.json,436,pulmonary embolism,matched,9,7,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.3333,0.0000,0.4444,0.0667,0.4444,1.0000
q0437,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0437.json,437,angina,matched,9,9,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.3333,1.0000,0.7778,0.3636,0.6667,1.0000
q0438,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0438.json,438,coronary artery disease,matched,9,9,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.6667,0.3333,0.0000,0.3333,0.5833,0.2222,1.0000
q0439,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0439.json,439,heart failure,matched,9,9,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.2500,0.0000,1.0000
q0440,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0440.json,440,hypertension,matched,9,9,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.6667,0.6667,1.0000,1.0000,0.6667,0.3333,0.3333,0.4444,0.6000,0.2222,1.0000
q0441,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0441.json,441,heart failure,matched,9,9,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.2500,0.0000,1.0000
q0442,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0442.json,442,myocardial infarction,matched,9,10,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.6667,0.6667,0.0000,0.4444,0.5455,0.4444,1.0000
q0443,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0443.json,443,myocardial infarction,matched,9,10,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.6667,0.6667,0.0000,0.4444,0.5455,0.4444,1.0000
q0444,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0444.json,444,hypertension,matched,9,9,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.6667,0.6667,1.0000,1.0000,0.6667,0.3333,0.3333,0.4444,0.6000,0.2222,1.0000
q0445,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0445.json,445,aortic stenosis,matched,9,7,1.0000,1.0000,1.0000,0.1111,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.3333,0.6667,0.3333,0.4444,0.5833,0.4444,1.0000
q0446,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0446.json,446,hypertension,matched,9,9,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.6667,0.6667,1.0000,1.0000,0.3333,0.3333,0.3333,0.3333,0.6000,0.2222,1.0000
q0447,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0447.json,447,heart failure,matched,9,9,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.2500,0.0000,1.0000
q0448,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0448.json,448,hypertension,matched,9,9,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.6667,0.6667,1.0000,1.0000,0.3333,0.3333,0.3333,0.3333,0.6000,0.2222,1.0000
q0449,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0449.json,449,myocardial infarction,matched,9,10,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.6667,0.6667,0.0000,0.4444,0.5455,0.4444,1.0000
q0450,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0450.json,450,mitral regurgitation,matched,9,7,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.6667,0.3333,0.6667,0.3125,0.6667,1.0000
q0451,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0451.json,451,aortic stenosis,matched,9,7,1.0000,1.0000,1.0000,0.1111,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.3333,0.6667,0.3333,0.4444,0.5833,0.4444,1.0000
q0452,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0452.json,452,angina,matched,9,9,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.3333,1.0000,0.7778,0.3636,0.6667,1.0000
q0453,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0453.json,453,myocardial infarction,matched,9,10,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.6667,0.6667,0.0000,0.4444,0.5455,0.4444,1.0000
q0454,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0454.json,454,hypertension,matched,9,9,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.6667,0.6667,1.0000,1.0000,0.6667,0.3333,0.3333,0.4444,0.6000,0.2222,1.0000
q0455,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0455.json,455,hypertension,matched,9,9,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.6667,0.6667,1.0000,1.0000,0.3333,0.3333,0.3333,0.3333,0.6000,0.2222,1.0000
q0456,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0456.json,456,myocardial infarction,matched,9,10,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.6667,0.6667,0.0000,0.4444,0.5455,0.4444,1.0000
q0457,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0457.json,457,heart failure,matched,9,9,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.2500,0.0000,1.0000
q0458,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0458.json,458,atrial fibrillation,matched,9,7,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.3333,0.3333,0.6667,0.4444,0.6154,0.3333,1.0000
q0459,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0459.json,459,heart failure,matched,9,9,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.2500,0.0000,1.0000
q0460,/Users/qishun/projects/opm-medical-qa/outputs/graphs/llm_relevant_batch/q0460.json,460,hypertension,matched,9,9,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.6667,0.6667,1.0000,1.0000,0.3333,0.3333,0.3333,0.3333,0.6000,0.2222,1.0000
